timestamp,source,x,y,z,yaw,v_surge,v_sway,servo1,servo2,servo5
2026-09-08 04:17:12.604,dummy,1.72,1.879,1.09,29.1,0.0,0.0,,,
2026-09-08 04:17:12.656,dummy,1.749,1.894,1.092,27.7,0.0,0.0,,,
2026-09-08 04:17:12.707,dummy,1.776,1.908,1.093,26.3,0.0,0.0,,,
2026-09-08 04:17:12.759,dummy,1.804,1.922,1.095,24.8,0.0,0.0,,,
2026-09-08 04:17:12.812,dummy,1.831,1.934,1.097,23.2,0.0,0.0,,,
2026-09-08 04:17:12.864,dummy,1.858,1.945,1.098,21.6,0.0,0.0,,,
2026-09-08 04:17:12.915,dummy,1.885,1.955,1.1,19.8,0.0,0.0,,,
2026-09-08 04:17:12.967,dummy,1.911,1.964,1.102,18.0,0.0,0.0,,,
2026-09-08 04:17:13.019,dummy,1.938,1.972,1.103,16.1,0.0,0.0,,,
2026-09-08 04:17:13.071,dummy,1.964,1.979,1.105,14.1,0.0,0.0,,,
2026-09-08 04:17:13.123,dummy,1.99,1.985,1.106,12.1,0.0,0.0,,,
2026-09-08 04:17:13.175,dummy,2.015,1.99,1.108,10.0,0.0,0.0,,,
2026-09-08 04:17:13.227,dummy,2.04,1.994,1.11,7.8,0.0,0.0,,,
2026-09-08 04:17:13.278,dummy,2.065,1.997,1.111,5.5,0.0,0.0,,,
2026-09-08 04:17:13.330,dummy,2.09,1.999,1.113,3.1,0.0,0.0,,,
2026-09-08 04:17:13.382,dummy,2.114,2.0,1.114,0.7,0.0,0.0,,,
2026-09-08 04:17:13.433,dummy,2.138,2.0,1.116,358.3,0.0,0.0,,,
2026-09-08 04:17:13.485,dummy,2.162,1.999,1.117,355.8,0.0,0.0,,,
2026-09-08 04:17:13.536,dummy,2.185,1.996,1.119,353.2,0.0,0.0,,,
2026-09-08 04:17:13.589,dummy,2.209,1.993,1.121,350.6,0.0,0.0,,,
2026-09-08 04:17:13.641,dummy,2.232,1.989,1.122,348.0,0.0,0.0,,,
2026-09-08 04:17:13.693,dummy,2.255,1.983,1.124,345.3,0.0,0.0,,,
2026-09-08 04:17:13.745,dummy,2.277,1.977,1.125,342.7,0.0,0.0,,,
2026-09-08 04:17:13.796,dummy,2.299,1.969,1.127,340.1,0.0,0.0,,,
2026-09-08 04:17:13.848,dummy,2.321,1.961,1.128,337.5,0.0,0.0,,,
2026-09-08 04:17:13.899,dummy,2.342,1.951,1.13,334.9,0.0,0.0,,,
2026-09-08 04:17:13.951,dummy,2.363,1.941,1.131,332.4,0.0,0.0,,,
2026-09-08 04:17:14.003,dummy,2.384,1.929,1.133,330.0,0.0,0.0,,,
2026-09-08 04:17:14.055,dummy,2.405,1.917,1.135,327.5,0.0,0.0,,,
2026-09-08 04:17:14.107,dummy,2.425,1.903,1.136,325.2,0.0,0.0,,,
2026-09-08 04:17:14.158,dummy,2.445,1.889,1.138,322.9,0.0,0.0,,,
2026-09-08 04:17:14.210,dummy,2.465,1.874,1.139,320.7,0.0,0.0,,,
2026-09-08 04:17:14.262,dummy,2.484,1.857,1.141,318.6,0.0,0.0,,,
2026-09-08 04:17:14.313,dummy,2.503,1.84,1.142,316.5,0.0,0.0,,,
2026-09-08 04:17:14.367,dummy,2.522,1.821,1.144,314.5,0.0,0.0,,,
2026-09-08 04:17:14.419,dummy,2.541,1.801,1.145,312.5,0.0,0.0,,,
2026-09-08 04:17:14.470,dummy,2.559,1.781,1.147,310.7,0.0,0.0,,,
2026-09-08 04:17:14.522,dummy,2.576,1.76,1.148,309.0,0.0,0.0,,,
2026-09-08 04:17:14.574,dummy,2.594,1.738,1.15,307.3,0.0,0.0,,,
2026-09-08 04:17:14.625,dummy,2.611,1.715,1.151,305.7,0.0,0.0,,,
2026-09-08 04:17:14.677,dummy,2.627,1.691,1.153,304.1,0.0,0.0,,,
2026-09-08 04:17:14.729,dummy,2.644,1.666,1.154,302.7,0.0,0.0,,,
2026-09-08 04:17:14.782,dummy,2.66,1.64,1.156,301.2,0.0,0.0,,,
2026-09-08 04:17:14.834,dummy,2.676,1.614,1.157,299.9,0.0,0.0,,,
2026-09-08 04:17:14.885,dummy,2.691,1.586,1.158,298.6,0.0,0.0,,,
2026-09-08 04:17:14.938,dummy,2.706,1.558,1.16,297.3,0.0,0.0,,,
2026-09-08 04:17:14.990,dummy,2.721,1.529,1.161,296.1,0.0,0.0,,,
2026-09-08 04:17:15.041,dummy,2.735,1.499,1.163,295.0,0.0,0.0,,,
2026-09-08 04:17:15.092,dummy,2.748,1.469,1.164,293.9,0.0,0.0,,,
2026-09-08 04:17:15.144,dummy,2.762,1.438,1.166,292.9,0.0,0.0,,,
2026-09-08 04:17:15.197,dummy,2.775,1.405,1.167,291.8,0.0,0.0,,,
2026-09-08 04:17:15.249,dummy,2.788,1.372,1.168,290.8,0.0,0.0,,,
2026-09-08 04:17:15.300,dummy,2.801,1.339,1.17,289.9,0.0,0.0,,,
2026-09-08 04:17:15.351,dummy,2.812,1.305,1.171,289.0,0.0,0.0,,,
2026-09-08 04:17:15.403,dummy,2.824,1.271,1.173,288.1,0.0,0.0,,,
2026-09-08 04:17:15.454,dummy,2.835,1.235,1.174,287.3,0.0,0.0,,,
2026-09-08 04:17:15.506,dummy,2.846,1.199,1.175,286.5,0.0,0.0,,,
2026-09-08 04:17:15.558,dummy,2.857,1.162,1.177,285.7,0.0,0.0,,,
2026-09-08 04:17:15.609,dummy,2.867,1.125,1.178,285.0,0.0,0.0,,,
2026-09-08 04:17:15.661,dummy,2.877,1.087,1.18,284.2,0.0,0.0,,,
2026-09-08 04:17:15.713,dummy,2.887,1.049,1.181,283.5,0.0,0.0,,,
2026-09-08 04:17:15.765,dummy,2.896,1.009,1.182,282.8,0.0,0.0,,,
2026-09-08 04:17:15.816,dummy,2.904,0.97,1.184,282.1,0.0,0.0,,,
2026-09-08 04:17:15.868,dummy,2.913,0.93,1.185,281.5,0.0,0.0,,,
2026-09-08 04:17:15.920,dummy,2.921,0.89,1.186,280.8,0.0,0.0,,,
2026-09-08 04:17:15.972,dummy,2.928,0.849,1.188,280.2,0.0,0.0,,,
2026-09-08 04:17:16.023,dummy,2.936,0.807,1.189,279.6,0.0,0.0,,,
2026-09-08 04:17:16.075,dummy,2.942,0.765,1.19,279.0,0.0,0.0,,,
2026-09-08 04:17:16.128,dummy,2.949,0.722,1.192,278.4,0.0,0.0,,,
2026-09-08 04:17:16.179,dummy,2.955,0.68,1.193,277.8,0.0,0.0,,,
2026-09-08 04:17:16.232,dummy,2.961,0.636,1.194,277.3,0.0,0.0,,,
2026-09-08 04:17:16.283,dummy,2.966,0.593,1.196,276.7,0.0,0.0,,,
2026-09-08 04:17:16.335,dummy,2.971,0.549,1.197,276.2,0.0,0.0,,,
2026-09-08 04:17:16.387,dummy,2.976,0.505,1.198,275.6,0.0,0.0,,,
2026-09-08 04:17:16.439,dummy,2.98,0.461,1.199,275.1,0.0,0.0,,,
2026-09-08 04:17:16.490,dummy,2.984,0.417,1.201,274.6,0.0,0.0,,,
2026-09-08 04:17:16.542,dummy,2.987,0.372,1.202,274.1,0.0,0.0,,,
2026-09-08 04:17:16.594,dummy,2.99,0.327,1.203,273.6,0.0,0.0,,,
2026-09-08 04:17:16.645,dummy,2.992,0.283,1.204,273.1,0.0,0.0,,,
2026-09-08 04:17:16.697,dummy,2.995,0.238,1.206,272.6,0.0,0.0,,,
2026-09-08 04:17:16.750,dummy,2.997,0.192,1.207,272.1,0.0,0.0,,,
2026-09-08 04:17:16.801,dummy,2.998,0.146,1.208,271.6,0.0,0.0,,,
2026-09-08 04:17:16.853,dummy,2.999,0.1,1.209,271.1,0.0,0.0,,,
2026-09-08 04:17:16.905,dummy,3.0,0.055,1.211,270.6,0.0,0.0,,,
2026-09-08 04:17:16.956,dummy,3.0,0.01,1.212,270.1,0.0,0.0,,,
2026-09-08 04:17:17.008,dummy,3.0,-0.036,1.213,269.6,0.0,0.0,,,
2026-09-08 04:17:17.059,dummy,2.999,-0.081,1.214,269.1,0.0,0.0,,,
2026-09-08 04:17:17.111,dummy,2.999,-0.126,1.215,268.6,0.0,0.0,,,
2026-09-08 04:17:17.163,dummy,2.997,-0.172,1.217,268.1,0.0,0.0,,,
2026-09-08 04:17:17.214,dummy,2.996,-0.217,1.218,267.7,0.0,0.0,,,
2026-09-08 04:17:17.266,dummy,2.994,-0.262,1.219,267.2,0.0,0.0,,,
2026-09-08 04:17:17.318,dummy,2.991,-0.307,1.22,266.7,0.0,0.0,,,
2026-09-08 04:17:17.370,dummy,2.988,-0.352,1.221,266.1,0.0,0.0,,,
2026-09-08 04:17:17.421,dummy,2.985,-0.397,1.222,265.6,0.0,0.0,,,
2026-09-08 04:17:17.473,dummy,2.981,-0.441,1.224,265.1,0.0,0.0,,,
2026-09-08 04:17:17.524,dummy,2.978,-0.485,1.225,264.6,0.0,0.0,,,
2026-09-08 04:17:17.576,dummy,2.973,-0.529,1.226,264.1,0.0,0.0,,,
2026-09-08 04:17:17.627,dummy,2.968,-0.572,1.227,263.5,0.0,0.0,,,
2026-09-08 04:17:17.678,dummy,2.963,-0.616,1.228,263.0,0.0,0.0,,,
2026-09-08 04:17:17.746,dummy,2.956,-0.669,1.229,262.3,0.0,0.0,,,
2026-09-08 04:17:17.799,dummy,2.95,-0.716,1.231,261.7,0.0,0.0,,,
2026-09-08 04:17:17.850,dummy,2.944,-0.758,1.232,261.1,0.0,0.0,,,
2026-09-08 04:17:17.902,dummy,2.937,-0.799,1.233,260.5,0.0,0.0,,,
2026-09-08 04:17:17.953,dummy,2.93,-0.841,1.234,259.9,0.0,0.0,,,
2026-09-08 04:17:18.005,dummy,2.922,-0.882,1.235,259.3,0.0,0.0,,,
2026-09-08 04:17:18.057,dummy,2.914,-0.923,1.236,258.7,0.0,0.0,,,
2026-09-08 04:17:18.109,dummy,2.906,-0.963,1.237,258.0,0.0,0.0,,,
2026-09-08 04:17:18.160,dummy,2.897,-1.002,1.238,257.3,0.0,0.0,,,
2026-09-08 04:17:18.212,dummy,2.888,-1.041,1.239,256.6,0.0,0.0,,,
2026-09-08 04:17:18.263,dummy,2.879,-1.08,1.24,255.9,0.0,0.0,,,
2026-09-08 04:17:18.315,dummy,2.869,-1.118,1.241,255.2,0.0,0.0,,,
2026-09-08 04:17:18.367,dummy,2.859,-1.155,1.242,254.4,0.0,0.0,,,
2026-09-08 04:17:18.419,dummy,2.848,-1.192,1.243,253.7,0.0,0.0,,,
2026-09-08 04:17:18.470,dummy,2.837,-1.228,1.244,252.9,0.0,0.0,,,
2026-09-08 04:17:18.522,dummy,2.826,-1.264,1.245,252.0,0.0,0.0,,,
2026-09-08 04:17:18.574,dummy,2.815,-1.299,1.246,251.1,0.0,0.0,,,
2026-09-08 04:17:18.625,dummy,2.803,-1.333,1.247,250.3,0.0,0.0,,,
2026-09-08 04:17:18.677,dummy,2.79,-1.367,1.248,249.3,0.0,0.0,,,
2026-09-08 04:17:18.729,dummy,2.778,-1.399,1.249,248.4,0.0,0.0,,,
2026-09-08 04:17:18.780,dummy,2.765,-1.431,1.25,247.4,0.0,0.0,,,
2026-09-08 04:17:18.831,dummy,2.751,-1.463,1.251,246.3,0.0,0.0,,,
2026-09-08 04:17:18.882,dummy,2.738,-1.493,1.252,245.2,0.0,0.0,,,
2026-09-08 04:17:18.934,dummy,2.724,-1.523,1.253,244.1,0.0,0.0,,,
2026-09-08 04:17:18.987,dummy,2.709,-1.553,1.254,242.9,0.0,0.0,,,
2026-09-08 04:17:19.040,dummy,2.694,-1.581,1.255,241.7,0.0,0.0,,,
2026-09-08 04:17:19.092,dummy,2.678,-1.609,1.255,240.4,0.0,0.0,,,
2026-09-08 04:17:19.143,dummy,2.663,-1.635,1.256,239.0,0.0,0.0,,,
2026-09-08 04:17:19.195,dummy,2.647,-1.661,1.257,237.6,0.0,0.0,,,
2026-09-08 04:17:19.248,dummy,2.63,-1.687,1.258,236.1,0.0,0.0,,,
2026-09-08 04:17:19.299,dummy,2.614,-1.711,1.259,234.6,0.0,0.0,,,
2026-09-08 04:17:19.351,dummy,2.597,-1.734,1.26,233.0,0.0,0.0,,,
2026-09-08 04:17:19.403,dummy,2.58,-1.756,1.261,231.3,0.0,0.0,,,
2026-09-08 04:17:19.455,dummy,2.562,-1.777,1.262,229.6,0.0,0.0,,,
2026-09-08 04:17:19.507,dummy,2.544,-1.798,1.262,227.8,0.0,0.0,,,
2026-09-08 04:17:19.559,dummy,2.526,-1.817,1.263,225.9,0.0,0.0,,,
2026-09-08 04:17:19.611,dummy,2.507,-1.836,1.264,223.9,0.0,0.0,,,
2026-09-08 04:17:19.663,dummy,2.488,-1.854,1.265,221.8,0.0,0.0,,,
2026-09-08 04:17:19.718,dummy,2.469,-1.87,1.266,219.7,0.0,0.0,,,
2026-09-08 04:17:19.770,dummy,2.448,-1.887,1.266,217.4,0.0,0.0,,,
2026-09-08 04:17:19.821,dummy,2.428,-1.902,1.267,215.1,0.0,0.0,,,
2026-09-08 04:17:19.874,dummy,2.407,-1.916,1.268,212.7,0.0,0.0,,,
2026-09-08 04:17:19.926,dummy,2.387,-1.928,1.269,210.3,0.0,0.0,,,
2026-09-08 04:17:19.977,dummy,2.366,-1.94,1.27,207.9,0.0,0.0,,,
2026-09-08 04:17:20.030,dummy,2.344,-1.95,1.27,205.3,0.0,0.0,,,
2026-09-08 04:17:20.082,dummy,2.323,-1.96,1.271,202.8,0.0,0.0,,,
2026-09-08 04:17:20.133,dummy,2.301,-1.968,1.272,200.2,0.0,0.0,,,
2026-09-08 04:17:20.185,dummy,2.279,-1.976,1.273,197.6,0.0,0.0,,,
2026-09-08 04:17:20.236,dummy,2.257,-1.982,1.273,195.0,0.0,0.0,,,
2026-09-08 04:17:20.290,dummy,2.235,-1.988,1.274,192.4,0.0,0.0,,,
2026-09-08 04:17:20.342,dummy,2.211,-1.993,1.275,189.6,0.0,0.0,,,
2026-09-08 04:17:20.393,dummy,2.187,-1.996,1.275,187.0,0.0,0.0,,,
2026-09-08 04:17:20.445,dummy,2.164,-1.998,1.276,184.5,0.0,0.0,,,
2026-09-08 04:17:20.497,dummy,2.14,-2.0,1.277,181.9,0.0,0.0,,,
2026-09-08 04:17:20.549,dummy,2.116,-2.0,1.277,179.5,0.0,0.0,,,
2026-09-08 04:17:20.600,dummy,2.092,-1.999,1.278,177.1,0.0,0.0,,,
2026-09-08 04:17:20.652,dummy,2.067,-1.997,1.279,174.7,0.0,0.0,,,
2026-09-08 04:17:20.703,dummy,2.042,-1.995,1.279,172.4,0.0,0.0,,,
2026-09-08 04:17:20.755,dummy,2.017,-1.991,1.28,170.2,0.0,0.0,,,
2026-09-08 04:17:20.807,dummy,1.992,-1.986,1.28,168.1,0.0,0.0,,,
2026-09-08 04:17:20.858,dummy,1.966,-1.98,1.281,166.0,0.0,0.0,,,
2026-09-08 04:17:20.910,dummy,1.941,-1.973,1.282,164.1,0.0,0.0,,,
2026-09-08 04:17:20.961,dummy,1.914,-1.965,1.282,162.2,0.0,0.0,,,
2026-09-08 04:17:21.013,dummy,1.888,-1.956,1.283,160.4,0.0,0.0,,,
2026-09-08 04:17:21.064,dummy,1.862,-1.946,1.283,158.6,0.0,0.0,,,
2026-09-08 04:17:21.116,dummy,1.835,-1.936,1.284,157.0,0.0,0.0,,,
2026-09-08 04:17:21.167,dummy,1.808,-1.924,1.284,155.4,0.0,0.0,,,
2026-09-08 04:17:21.219,dummy,1.78,-1.911,1.285,153.9,0.0,0.0,,,
2026-09-08 04:17:21.271,dummy,1.753,-1.897,1.286,152.5,0.0,0.0,,,
2026-09-08 04:17:21.323,dummy,1.725,-1.882,1.286,151.1,0.0,0.0,,,
2026-09-08 04:17:21.374,dummy,1.697,-1.866,1.287,149.8,0.0,0.0,,,
2026-09-08 04:17:21.426,dummy,1.669,-1.849,1.287,148.6,0.0,0.0,,,
2026-09-08 04:17:21.477,dummy,1.64,-1.831,1.288,147.4,0.0,0.0,,,
2026-09-08 04:17:21.529,dummy,1.612,-1.813,1.288,146.3,0.0,0.0,,,
2026-09-08 04:17:21.581,dummy,1.583,-1.793,1.288,145.2,0.0,0.0,,,
2026-09-08 04:17:21.632,dummy,1.554,-1.772,1.289,144.2,0.0,0.0,,,
2026-09-08 04:17:21.685,dummy,1.524,-1.751,1.289,143.2,0.0,0.0,,,
2026-09-08 04:17:21.737,dummy,1.495,-1.728,1.29,142.2,0.0,0.0,,,
2026-09-08 04:17:21.788,dummy,1.465,-1.704,1.29,141.4,0.0,0.0,,,
2026-09-08 04:17:21.841,dummy,1.435,-1.68,1.291,140.5,0.0,0.0,,,
2026-09-08 04:17:21.892,dummy,1.405,-1.655,1.291,139.7,0.0,0.0,,,
2026-09-08 04:17:21.944,dummy,1.374,-1.629,1.292,139.0,0.0,0.0,,,
2026-09-08 04:17:21.996,dummy,1.344,-1.602,1.292,138.2,0.0,0.0,,,
2026-09-08 04:17:22.047,dummy,1.314,-1.575,1.292,137.6,0.0,0.0,,,
2026-09-08 04:17:22.099,dummy,1.283,-1.546,1.293,136.9,0.0,0.0,,,
2026-09-08 04:17:22.151,dummy,1.252,-1.517,1.293,136.3,0.0,0.0,,,
2026-09-08 04:17:22.203,dummy,1.22,-1.487,1.293,135.7,0.0,0.0,,,
2026-09-08 04:17:22.254,dummy,1.189,-1.456,1.294,135.1,0.0,0.0,,,
2026-09-08 04:17:22.306,dummy,1.158,-1.424,1.294,134.6,0.0,0.0,,,
2026-09-08 04:17:22.358,dummy,1.126,-1.392,1.294,134.1,0.0,0.0,,,
2026-09-08 04:17:22.409,dummy,1.095,-1.359,1.295,133.6,0.0,0.0,,,
2026-09-08 04:17:22.464,dummy,1.061,-1.323,1.295,133.1,0.0,0.0,,,
2026-09-08 04:17:22.515,dummy,1.029,-1.289,1.295,132.7,0.0,0.0,,,
2026-09-08 04:17:22.567,dummy,0.997,-1.254,1.296,132.2,0.0,0.0,,,
2026-09-08 04:17:22.618,dummy,0.965,-1.219,1.296,131.8,0.0,0.0,,,
2026-09-08 04:17:22.670,dummy,0.933,-1.182,1.296,131.5,0.0,0.0,,,
2026-09-08 04:17:22.721,dummy,0.901,-1.145,1.297,131.1,0.0,0.0,,,
2026-09-08 04:17:22.773,dummy,0.868,-1.108,1.297,130.8,0.0,0.0,,,
2026-09-08 04:17:22.825,dummy,0.835,-1.069,1.297,130.4,0.0,0.0,,,
2026-09-08 04:17:22.877,dummy,0.802,-1.031,1.297,130.1,0.0,0.0,,,
2026-09-08 04:17:22.930,dummy,0.769,-0.991,1.297,129.8,0.0,0.0,,,
2026-09-08 04:17:22.982,dummy,0.735,-0.95,1.298,129.6,0.0,0.0,,,
2026-09-08 04:17:23.033,dummy,0.702,-0.91,1.298,129.3,0.0,0.0,,,
2026-09-08 04:17:23.084,dummy,0.669,-0.87,1.298,129.1,0.0,0.0,,,
2026-09-08 04:17:23.136,dummy,0.636,-0.829,1.298,128.8,0.0,0.0,,,
2026-09-08 04:17:23.188,dummy,0.603,-0.787,1.298,128.6,0.0,0.0,,,
2026-09-08 04:17:23.239,dummy,0.569,-0.745,1.299,128.4,0.0,0.0,,,
2026-09-08 04:17:23.291,dummy,0.536,-0.703,1.299,128.2,0.0,0.0,,,
2026-09-08 04:17:23.342,dummy,0.502,-0.66,1.299,128.1,0.0,0.0,,,
2026-09-08 04:17:23.394,dummy,0.469,-0.617,1.299,127.9,0.0,0.0,,,
2026-09-08 04:17:23.447,dummy,0.435,-0.574,1.299,127.8,0.0,0.0,,,
2026-09-08 04:17:23.498,dummy,0.401,-0.529,1.299,127.6,0.0,0.0,,,
2026-09-08 04:17:23.550,dummy,0.367,-0.486,1.299,127.5,0.0,0.0,,,
2026-09-08 04:17:23.601,dummy,0.333,-0.441,1.3,127.4,0.0,0.0,,,
2026-09-08 04:17:23.653,dummy,0.299,-0.397,1.3,127.3,0.0,0.0,,,
2026-09-08 04:17:23.704,dummy,0.266,-0.353,1.3,127.2,0.0,0.0,,,
2026-09-08 04:17:23.756,dummy,0.231,-0.308,1.3,127.1,0.0,0.0,,,
2026-09-08 04:17:23.808,dummy,0.198,-0.263,1.3,127.0,0.0,0.0,,,
2026-09-08 04:17:23.859,dummy,0.163,-0.218,1.3,127.0,0.0,0.0,,,
2026-09-08 04:17:23.911,dummy,0.129,-0.172,1.3,126.9,0.0,0.0,,,
2026-09-08 04:17:23.963,dummy,0.095,-0.127,1.3,126.9,0.0,0.0,,,
2026-09-08 04:17:24.014,dummy,0.062,-0.082,1.3,126.9,0.0,0.0,,,
2026-09-08 04:17:24.065,dummy,0.028,-0.037,1.3,126.9,0.0,0.0,,,
2026-09-08 04:17:24.117,dummy,-0.006,0.009,1.3,126.9,0.0,0.0,,,
2026-09-08 04:17:24.168,dummy,-0.04,0.054,1.3,126.9,0.0,0.0,,,
2026-09-08 04:17:24.220,dummy,-0.074,0.099,1.3,126.9,0.0,0.0,,,
2026-09-08 04:17:24.271,dummy,-0.108,0.144,1.3,126.9,0.0,0.0,,,
2026-09-08 04:17:24.322,dummy,-0.142,0.189,1.3,127.0,0.0,0.0,,,
2026-09-08 04:17:24.374,dummy,-0.176,0.234,1.3,127.0,0.0,0.0,,,
2026-09-08 04:17:24.426,dummy,-0.21,0.279,1.3,127.1,0.0,0.0,,,
2026-09-08 04:17:24.477,dummy,-0.244,0.324,1.3,127.1,0.0,0.0,,,
2026-09-08 04:17:24.529,dummy,-0.278,0.369,1.3,127.2,0.0,0.0,,,
2026-09-08 04:17:24.580,dummy,-0.312,0.413,1.3,127.3,0.0,0.0,,,
2026-09-08 04:17:24.632,dummy,-0.345,0.457,1.3,127.4,0.0,0.0,,,
2026-09-08 04:17:24.684,dummy,-0.379,0.502,1.299,127.5,0.0,0.0,,,
2026-09-08 04:17:24.735,dummy,-0.413,0.546,1.299,127.7,0.0,0.0,,,
2026-09-08 04:17:24.787,dummy,-0.447,0.589,1.299,127.8,0.0,0.0,,,
2026-09-08 04:17:24.839,dummy,-0.481,0.633,1.299,128.0,0.0,0.0,,,
2026-09-08 04:17:24.891,dummy,-0.514,0.676,1.299,128.1,0.0,0.0,,,
2026-09-08 04:17:24.942,dummy,-0.548,0.718,1.299,128.3,0.0,0.0,,,
2026-09-08 04:17:24.994,dummy,-0.582,0.761,1.299,128.5,0.0,0.0,,,
2026-09-08 04:17:25.046,dummy,-0.615,0.803,1.298,128.7,0.0,0.0,,,
2026-09-08 04:17:25.098,dummy,-0.648,0.844,1.298,128.9,0.0,0.0,,,
2026-09-08 04:17:25.149,dummy,-0.682,0.885,1.298,129.2,0.0,0.0,,,
2026-09-08 04:17:25.201,dummy,-0.715,0.926,1.298,129.4,0.0,0.0,,,
2026-09-08 04:17:25.253,dummy,-0.748,0.966,1.298,129.7,0.0,0.0,,,
2026-09-08 04:17:25.305,dummy,-0.782,1.006,1.297,130.0,0.0,0.0,,,
2026-09-08 04:17:25.366,dummy,-0.82,1.052,1.297,130.3,0.0,0.0,,,
2026-09-08 04:17:25.418,dummy,-0.853,1.09,1.297,130.6,0.0,0.0,,,
2026-09-08 04:17:25.470,dummy,-0.886,1.128,1.297,131.0,0.0,0.0,,,
2026-09-08 04:17:25.522,dummy,-0.918,1.166,1.296,131.3,0.0,0.0,,,
2026-09-08 04:17:25.574,dummy,-0.951,1.203,1.296,131.7,0.0,0.0,,,
2026-09-08 04:17:25.625,dummy,-0.984,1.239,1.296,132.1,0.0,0.0,,,
2026-09-08 04:17:25.679,dummy,-1.017,1.276,1.296,132.5,0.0,0.0,,,
2026-09-08 04:17:25.731,dummy,-1.049,1.31,1.295,132.9,0.0,0.0,,,
2026-09-08 04:17:25.782,dummy,-1.08,1.344,1.295,133.4,0.0,0.0,,,
2026-09-08 04:17:25.833,dummy,-1.112,1.377,1.295,133.8,0.0,0.0,,,
2026-09-08 04:17:25.885,dummy,-1.143,1.409,1.294,134.3,0.0,0.0,,,
2026-09-08 04:17:25.936,dummy,-1.175,1.441,1.294,134.9,0.0,0.0,,,
2026-09-08 04:17:25.988,dummy,-1.206,1.472,1.294,135.4,0.0,0.0,,,
2026-09-08 04:17:26.039,dummy,-1.237,1.503,1.293,136.0,0.0,0.0,,,
2026-09-08 04:17:26.091,dummy,-1.268,1.532,1.293,136.6,0.0,0.0,,,
2026-09-08 04:17:26.142,dummy,-1.299,1.561,1.293,137.2,0.0,0.0,,,
2026-09-08 04:17:26.194,dummy,-1.33,1.589,1.292,137.9,0.0,0.0,,,
2026-09-08 04:17:26.246,dummy,-1.36,1.616,1.292,138.6,0.0,0.0,,,
2026-09-08 04:17:26.298,dummy,-1.391,1.643,1.291,139.4,0.0,0.0,,,
2026-09-08 04:17:26.349,dummy,-1.421,1.668,1.291,140.1,0.0,0.0,,,
2026-09-08 04:17:26.401,dummy,-1.45,1.693,1.291,141.0,0.0,0.0,,,
2026-09-08 04:17:26.453,dummy,-1.48,1.717,1.29,141.8,0.0,0.0,,,
2026-09-08 04:17:26.505,dummy,-1.51,1.74,1.29,142.7,0.0,0.0,,,
2026-09-08 04:17:26.556,dummy,-1.539,1.762,1.289,143.7,0.0,0.0,,,
2026-09-08 04:17:26.608,dummy,-1.569,1.783,1.289,144.7,0.0,0.0,,,
2026-09-08 04:17:26.659,dummy,-1.597,1.803,1.288,145.7,0.0,0.0,,,
2026-09-08 04:17:26.711,dummy,-1.626,1.822,1.288,146.8,0.0,0.0,,,
2026-09-08 04:17:26.763,dummy,-1.655,1.84,1.287,148.0,0.0,0.0,,,
2026-09-08 04:17:26.814,dummy,-1.683,1.858,1.287,149.2,0.0,0.0,,,
2026-09-08 04:17:26.866,dummy,-1.711,1.874,1.286,150.4,0.0,0.0,,,
2026-09-08 04:17:26.917,dummy,-1.739,1.889,1.286,151.8,0.0,0.0,,,
2026-09-08 04:17:26.969,dummy,-1.766,1.904,1.285,153.2,0.0,0.0,,,
2026-09-08 04:17:27.020,dummy,-1.794,1.917,1.285,154.6,0.0,0.0,,,
2026-09-08 04:17:27.072,dummy,-1.821,1.93,1.284,156.2,0.0,0.0,,,
2026-09-08 04:17:27.125,dummy,-1.849,1.941,1.284,157.9,0.0,0.0,,,
2026-09-08 04:17:27.177,dummy,-1.875,1.952,1.283,159.5,0.0,0.0,,,
2026-09-08 04:17:27.228,dummy,-1.902,1.961,1.282,161.3,0.0,0.0,,,
2026-09-08 04:17:27.280,dummy,-1.928,1.969,1.282,163.2,0.0,0.0,,,
2026-09-08 04:17:27.332,dummy,-1.954,1.977,1.281,165.1,0.0,0.0,,,
2026-09-08 04:17:27.383,dummy,-1.98,1.983,1.281,167.1,0.0,0.0,,,
2026-09-08 04:17:27.435,dummy,-2.005,1.989,1.28,169.2,0.0,0.0,,,
2026-09-08 04:17:27.486,dummy,-2.03,1.993,1.28,171.3,0.0,0.0,,,
2026-09-08 04:17:27.537,dummy,-2.055,1.996,1.279,173.6,0.0,0.0,,,
2026-09-08 04:17:27.590,dummy,-2.08,1.998,1.278,175.9,0.0,0.0,,,
2026-09-08 04:17:27.641,dummy,-2.105,2.0,1.278,178.3,0.0,0.0,,,
2026-09-08 04:17:27.693,dummy,-2.129,2.0,1.277,180.8,0.0,0.0,,,
2026-09-08 04:17:27.745,dummy,-2.152,1.999,1.276,183.2,0.0,0.0,,,
2026-09-08 04:17:27.796,dummy,-2.176,1.997,1.276,185.8,0.0,0.0,,,
2026-09-08 04:17:27.848,dummy,-2.199,1.994,1.275,188.4,0.0,0.0,,,
2026-09-08 04:17:27.900,dummy,-2.223,1.99,1.274,191.0,0.0,0.0,,,
2026-09-08 04:17:27.951,dummy,-2.245,1.985,1.274,193.6,0.0,0.0,,,
2026-09-08 04:17:28.003,dummy,-2.268,1.979,1.273,196.2,0.0,0.0,,,
